"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00666845765786451,10,114,3.79557963536292,"Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?mmu04670 "," Itgb2  Cyba  Cybb  Itga4  Rac2  Vav1  Plcg2  Pik3cd  Cldn2  Actg1"
0.00724334595210425,8,76,4.5546955624355,"B cell receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04662 "," Cd72  Cd22  Rac2  Vav1  Plcg2  Pik3cd  Blnk  Lilrb4a"
0.00964812005037805,10,123,3.51785429619002,"Platelet activation","http://www.genome.jp/kegg-bin/show_pathway?mmu04611 "," Pik3r5  Fermt3  Apbb1ip  Tbxas1  Adcy7  Plcg2  Pik3cd  Pla2g4a  Fcer1g  Actg1"
0.00964812005037805,12,169,3.07239819004525,"Influenza A","http://www.genome.jp/kegg-bin/show_pathway?mmu05164 "," Il33  Irf7  Ifih1  Oas3  Oas2  Pik3cd  Ddx58  Ikbke  Tlr7  Oas1a  Actg1  Oas1g"
0.0169787845303459,7,69,4.38967036089798,"Leishmaniasis","http://www.genome.jp/kegg-bin/show_pathway?mmu05140 "," Itgb2  Cyba  Cybb  Fcgr1  Itga4  Tlr2  Fcgr4"
0.0174022579695538,11,160,2.97478553921569,"Cell adhesion molecules","http://www.genome.jp/kegg-bin/show_pathway?mmu04514 "," Itgb2  Cd274  Cd86  Sdc3  Sell  Itga4  Siglec1  Cd22  Cldn2  Selplg  H2-Q7"
0.0174022579695538,8,92,3.76257459505541,"Hematopoietic cell lineage","http://www.genome.jp/kegg-bin/show_pathway?mmu04640 "," Cd44  Fcgr1  Csf1r  Itga4  Csf3r  Cd22  Cd14  Csf2ra"
0.0174022579695538,8,92,3.76257459505541,"Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?mmu04666 "," Hck  Fcgr1  Rac2  Vav1  Plcg2  Pik3cd  Pla2g4a  Fcgr4"
0.0183460491573875,10,139,3.11292142756383,"Alcoholic liver disease","http://www.genome.jp/kegg-bin/show_pathway?mmu04936 "," Srebf1  C1qa  C1qc  C1qb  C3ar1  Ikbke  Scd4  Cd14  Ccnd1  C4b"
0.0188777512242452,9,117,3.32843137254902,"Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?mmu04650 "," Itgb2  Cd48  Tyrobp  Rac2  Vav1  Plcg2  Pik3cd  Fcer1g  Fcgr4"
0.0296369227917031,12,202,2.57047175305766,"NOD-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04621 "," Cyba  Cybb  Mefv  Gsdmd  Irf7  Gbp3  Oas3  Oas2  Gbp7  Ikbke  Oas1a  Oas1g"
0.0461592409982967,6,66,3.93360071301248,"Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04664 "," Rac2  Vav1  Plcg2  Pik3cd  Pla2g4a  Fcer1g"
0.0473750263780107,11,189,2.5183369644154,"Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04062 "," Hck  Ccl6  Pik3r5  Cxcl14  Fgr  Adcy7  Rac2  Vav1  Plcg2  Gngt2  Pik3cd"
0.0595764152724395,5,50,4.32696078431373,"ABC transporters","http://www.genome.jp/kegg-bin/show_pathway?mmu02010 "," Abcg1  Abcg3  Abcd1  Tap1  Abcg5"
0.0777458923936005,7,99,3.05946722123193,"Toll-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04620 "," Cd86  Irf7  Tlr2  Pik3cd  Ikbke  Tlr7  Cd14"
0.0777458923936005,6,76,3.41602167182663,"Pertussis","http://www.genome.jp/kegg-bin/show_pathway?mmu05133 "," Itgb2  C1qa  C1qc  C1qb  Cd14  C4b"
0.0846946098635251,6,78,3.32843137254902,"Viral myocarditis","http://www.genome.jp/kegg-bin/show_pathway?mmu05416 "," Itgb2  Cd86  Rac2  H2-Q7  Actg1  Ccnd1"
0.095862335610945,11,214,2.22413872090892,"Rap1 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04015 "," Itgb2  Evl  Csf1r  Pdgfa  Apbb1ip  Adcy7  Rac2  Vav1  Pik3cd  Fpr1  Actg1"
0.095862335610945,11,215,2.21379388964888,"Kaposi sarcoma-associated herpesvirus infection","http://www.genome.jp/kegg-bin/show_pathway?mmu05167 "," Hck  E2f2  Pik3r5  Cd86  Irf7  Plcg2  Gngt2  Pik3cd  Ikbke  H2-Q7  Ccnd1"
0.120342063274283,5,63,3.43409586056645,"Cytosolic DNA-sensing pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04623 "," Il33  Irf7  Zbp1  Ddx58  Ikbke"
0.120342063274283,5,63,3.43409586056645,"Ovarian steroidogenesis","http://www.genome.jp/kegg-bin/show_pathway?mmu04913 "," Adcy7  Scarb1  Pla2g4a  Hsd3b3  Hsd3b2"
0.127412869709204,6,89,2.91705221414408,"PPAR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu03320 "," Lpl  Fabp2  Fads2  Fabp5  Cyp7a1  Scd4"
0.127412869709204,13,289,1.94638374380894,"Cytokine-cytokine receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?mmu04060 "," Il13ra1  Ccl6  Cxcl14  Csf1r  Il33  Tnfrsf11a  Csf3r  Nodal  Il1f9  Csf2ra  Csf2rb  Csf2rb2  Tnfsf12"
0.133163323116726,10,201,2.15271680811628,"Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?mmu05205 "," Cd44  Esr1  Tlr2  Vav1  Plcg2  Wnt4  Fzd8  Pik3cd  Actg1  Ccnd1"
0.149996920837599,8,149,2.32320042110804,"Phospholipase D signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04072 "," Cyth4  Pik3r5  Pdgfa  Adcy7  Plcg2  Pik3cd  Pla2g4a  Fcer1g"
0.149996920837599,7,120,2.52406045751634,"Thyroid hormone signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04919 "," Esr1  Plcg2  Dio1  Wnt4  Pik3cd  Actg1  Ccnd1"
0.149996920837599,9,178,2.18778916060806,"Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?mmu05152 "," Itgb2  Fcgr1  Tlr2  Clec4e  Coro1a  Itgax  Cd14  Fcer1g  Fcgr4"
0.156229175788932,10,210,2.06045751633987,"Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?mmu05202 "," Spi1  Fcgr1  Cd86  Runx1  Csf1r  Pdgfa  Traf1  Mycn  Cd14  Per2"
0.157775440685565,6,97,2.67647058823529,"Glycerophospholipid metabolism","http://www.genome.jp/kegg-bin/show_pathway?mmu00564 "," Gpcpd1  Cds1  Pla2g15  Lpcat2  Pld4  Pla2g4a"
0.158769901584577,20,542,1.59666449605673,"Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?mmu05200 "," Spi1  Il13ra1  E2f2  Esr1  Runx1  Csf1r  Pdgfa  Traf1  Csf3r  Adcy7  Rac2  Plcg2  Wnt4  Fzd8  Gngt2  Pik3cd  Csf2ra  Ccnd1  Csf2rb  Csf2rb2"
0.15924108297506,4,49,3.53221288515406,"Cholesterol metabolism","http://www.genome.jp/kegg-bin/show_pathway?mmu04979 "," Lpl  Cyp7a1  Scarb1  Abcg5"
0.166379947745343,5,74,2.92362215156333,"Glioma","http://www.genome.jp/kegg-bin/show_pathway?mmu05214 "," E2f2  Pdgfa  Plcg2  Pik3cd  Ccnd1"
0.177657209706504,10,219,1.97578118005193,"Regulation of actin cytoskeleton","http://www.genome.jp/kegg-bin/show_pathway?mmu04810 "," Itgb2  Nckap1l  Pdgfa  Itga4  Itgax  Chrm1  Rac2  Vav1  Pik3cd  Actg1"
0.191767009918481,6,105,2.47254901960784,"NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04064 "," Tnfrsf11a  Traf1  Plcg2  Ddx58  Cd14  Blnk"
0.191767009918481,8,162,2.13677075768579,"Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?mmu04934 "," E2f2  Adcy7  Wnt4  Fzd8  Scarb1  Hsd3b3  Hsd3b2  Ccnd1"
